zip,city,state,lat,lon,pop,sqmi,denspersqmi,med_income,avg_income,subways
61615,Peoria,IL,40.737893,-89.686781,22432,31.638,709.0207978,73718,97547,3
61616,Peoria Heights,IL,40.746726,-89.571641,6116,2.533,2414.528227,40397,64774,1
61625,Peoria,IL,40.697615,-89.612701,385,0.014,27500,66684,90546,0
61701,Bloomington,IL,40.476769,-88.992994,36105,11.29,3197.962799,42217,54305,7
61704,Bloomington,IL,40.471127,-88.944538,35981,18.453,1949.872649,84573,99885,1
61705,Bloomington,IL,40.41262,-88.895569,12263,87.427,140.265593,80473,94969,0
61720,Anchor,IL,40.55467,-88.514468,236,28.06,8.410548824,65012,71784,0
61721,Armington,IL,40.350757,-89.323483,613,35.529,17.25351122,51378,61001,0
61722,Arrowsmith,IL,40.418661,-88.63237,549,50.685,10.83160698,59115,67932,0
61723,Atlanta,IL,40.264664,-89.276542,2321,64.926,35.74839048,55416,64101,0
61724,Bellflower,IL,40.322856,-88.533248,536,38.266,14.00721267,66557,73959,0
61725,Carlock,IL,40.61056,-89.119118,1547,48.131,32.1414473,74929,86804,0
61726,Chenoa,IL,40.738395,-88.692315,2544,91.36,27.84588441,54903,61976,0
61727,Clinton,IL,40.142554,-88.960868,10015,123.254,81.25496941,44456,57189,1
61728,Colfax,IL,40.571735,-88.627336,1410,65.581,21.50012961,64629,71456,0
61729,Congerville,IL,40.628659,-89.221294,1073,18.808,57.05019141,77746,85443,0
61730,Cooksville,IL,40.532486,-88.729413,379,29.194,12.98211961,65089,72096,0
61731,Cropsey,IL,40.613947,-88.485525,280,22.247,12.58596665,54087,61200,0
61732,Danvers,IL,40.529638,-89.208063,2096,55.724,37.61395449,73058,87320,0
61733,Deer Creek,IL,40.618858,-89.336899,1124,21.502,52.27420705,72741,77236,0
61734,Delavan,IL,40.375637,-89.512968,2867,82.824,34.61557037,59391,66904,0
61735,Dewitt,IL,40.200639,-88.814798,420,31.337,13.40268692,53276,61802,0
61736,Downs,IL,40.40231,-88.840561,1808,36.788,49.1464608,77778,86823,0
61737,Ellsworth,IL,40.464516,-88.745295,516,34.1,15.13196481,58518,67471,0
61738,El Paso,IL,40.744994,-89.029988,4212,79.895,52.71919394,60161,70204,1
61739,Fairbury,IL,40.732942,-88.520725,4897,97.696,50.12487717,54211,64035,1
61740,Flanagan,IL,40.884263,-88.861634,1634,73.756,22.15412983,53135,65354,0
61741,Forrest,IL,40.759435,-88.40427,1746,55.895,31.23714107,58938,67808,1
61742,Goodfield,IL,40.635275,-89.268459,1144,6.325,180.8695652,76813,83817,1
61743,Graymont,IL,40.875664,-88.781679,212,15.115,14.02580218,53230,65326,0
61744,Gridley,IL,40.739971,-88.887112,2031,78.216,25.96655416,70844,77678,1
61745,Heyworth,IL,40.32488,-88.971071,4408,78.554,56.11426535,77893,87113,1
61747,Hopedale,IL,40.416123,-89.435255,1560,27.793,56.12924118,51210,60833,0
61748,Hudson,IL,40.622347,-88.996766,2782,39.464,70.49462802,73220,79545,0
61749,Kenney,IL,40.092849,-89.116222,556,32.51,17.10243002,59467,71640,0
61750,Lane,IL,40.123545,-88.85965,133,1.193,111.4836547,53276,61802,0
61751,Lawndale,IL,40.214556,-89.299252,124,1.662,74.60890493,55288,63807,0
61752,Le Roy,IL,40.33959,-88.754232,4339,83.535,51.94229963,61918,67625,1
61753,Lexington,IL,40.629726,-88.787987,3012,85.069,35.40655233,58387,65043,1
61754,Mc Lean,IL,40.333755,-89.181944,1261,67.52,18.67594787,68261,91664,1
61755,Mackinaw,IL,40.528022,-89.337173,4669,49.053,95.1827615,71487,75599,0
61756,Maroa,IL,40.031242,-88.973447,2337,82.464,28.33963912,52999,64090,0
61759,Minier,IL,40.437314,-89.336061,1534,33.973,45.15350425,51210,60833,0
61760,Minonk,IL,40.879243,-89.021795,2544,73.08,34.81116585,51450,59113,1
61761,Normal,IL,40.529016,-88.958935,52879,42.544,1242.924972,48696,57597,20
61764,Pontiac,IL,40.882442,-88.628136,14460,163.187,88.60999957,46457,58754,1
61769,Saunemin,IL,40.882009,-88.399364,619,37.909,16.32857633,59658,68514,0
61770,Saybrook,IL,40.442966,-88.525267,1108,62.322,17.77863355,58584,67464,0
61771,Secor,IL,40.702016,-89.131374,860,23.007,37.37992785,64600,74164,0
61772,Shirley,IL,40.381256,-89.065969,351,27.863,12.59735133,69814,91724,0
61773,Sibley,IL,40.565619,-88.383025,477,43.493,10.96728209,60114,64294,0
61774,Stanford,IL,40.430678,-89.203945,962,43.128,22.30569468,69088,93489,0
61775,Strawn,IL,40.653696,-88.375962,307,34.649,8.860284568,48144,57965,0
61776,Towanda,IL,40.566647,-88.874226,1409,43.93,32.0737537,73062,79332,0
61777,Wapella,IL,40.244063,-88.945663,952,40.237,23.65981559,54970,64524,0
61778,Waynesville,IL,40.232881,-89.091171,683,30.188,22.62488406,59648,72041,0
61801,Urbana,IL,40.108966,-88.211024,30937,5.35,5782.616822,31420,43500,2
61802,Urbana,IL,40.131498,-88.15677,19052,82.875,229.8883861,44533,57161,2
61810,Allerton,IL,39.916122,-87.914791,361,20.63,17.49878817,53640,61439,0
61811,Alvin,IL,40.292742,-87.622848,703,28.347,24.79980245,54378,61524,0
61812,Armstrong,IL,40.226685,-87.911218,375,26.674,14.05863388,47495,56700,0
61813,Bement,IL,39.910756,-88.565713,1971,65.191,30.23423479,46621,51353,1
61814,Bismarck,IL,40.230607,-87.572471,1157,21.538,53.71900826,64348,68950,0
61815,Bondville,IL,40.110752,-88.376547,228,0.293,778.1569966,56389,63981,0
61816,Broadlands,IL,39.922809,-88.001216,509,28.741,17.70989179,61512,76622,0
61817,Catlin,IL,40.035275,-87.716283,2583,27.885,92.63044648,57630,64065,0
61818,Cerro Gordo,IL,39.886711,-88.716499,1665,41.209,40.40379529,58600,66233,0
61820,Champaign,IL,40.10789,-88.244266,36964,6.535,5656.312165,26670,36859,5
61821,Champaign,IL,40.109646,-88.274903,30174,7.548,3997.615262,49578,62335,2
61822,Champaign,IL,40.136481,-88.305307,21608,108.79,198.6211968,80067,96242,2
61830,Cisco,IL,40.033078,-88.716508,478,38.059,12.55944717,58224,66276,0
61831,Collison,IL,40.22509,-87.79207,157,11.615,13.51700387,54205,61395,0
61832,Danville,IL,40.136234,-87.636466,37290,25.919,1438.712913,35503,44905,4
61833,Tilton,IL,40.099747,-87.64422,2124,1.559,1362.411802,41064,46501,0
61834,Danville,IL,40.152546,-87.673298,8454,107.309,78.78183563,43619,54360,0
61839,De Land,IL,40.137717,-88.629166,586,33.303,17.59601237,63250,72930,0
61840,Dewey,IL,40.298873,-88.300263,709,33.392,21.23263057,66659,76925,0
61841,Fairmount,IL,40.020594,-87.816871,1386,57.83,23.96679924,54556,61806,0
61842,Farmer City,IL,40.238677,-88.665395,2984,99.508,29.98753869,45047,56346,1
61843,Fisher,IL,40.317241,-88.373903,2363,37.982,62.21368016,66569,75942,0
61844,Fithian,IL,40.142967,-87.869207,970,58.028,16.71606811,50536,58586,0
61845,Foosland,IL,40.373621,-88.396814,364,30.123,12.0837898,66108,75141,0
61846,Georgetown,IL,39.977252,-87.607538,5101,43.733,116.6396085,38270,46334,1
61847,Gifford,IL,40.319302,-88.011242,1256,31.136,40.33915725,51023,58014,0
61848,Henning,IL,40.30806,-87.702771,227,0.774,293.2816537,54205,61395,0
61849,Homer,IL,40.014226,-87.96737,1842,57.489,32.04091217,60802,75225,0
61850,Indianola,IL,39.931008,-87.738581,671,34.428,19.48995004,52185,59680,0
61851,Ivesdale,IL,39.96082,-88.434724,436,34.158,12.76421336,61664,67481,0
61852,Longview,IL,39.903152,-88.075799,261,19.692,13.25411335,60250,75031,0
61853,Mahomet,IL,40.214956,-88.421171,13206,48.419,272.7441707,68074,84994,2
61854,Mansfield,IL,40.199872,-88.529328,1438,53.65,26.80335508,63250,72930,0
61855,Milmine,IL,39.922139,-88.660929,96,10.193,9.418228196,58654,66034,0
61856,Monticello,IL,40.026762,-88.580118,7433,104.298,71.26694663,57820,70415,1
61857,Muncie,IL,40.116554,-87.84228,153,0.239,640.167364,50125,58269,0
61858,Oakwood,IL,40.134258,-87.761877,3124,28.789,108.5136684,51248,59135,1
61859,Ogden,IL,40.150428,-87.962905,1297,31.337,41.38877365,68172,74665,0
61862,Penfield,IL,40.306027,-87.958606,510,40.294,12.65697126,50733,57897,0
61863,Pesotum,IL,39.905255,-88.278472,814,32.524,25.02767187,62103,68970,0
61864,Philo,IL,39.975064,-88.152723,1715,22.784,75.27212079,62139,68497,0
61865,Potomac,IL,40.304925,-87.802464,1391,77.044,18.05461814,52699,60341,0
61866,Rantoul,IL,40.312587,-88.154549,14048,80.252,175.0485969,37097,50495,2
61870,Ridge Farm,IL,39.897549,-87.618389,1327,41.334,32.1043209,42735,50525,0
61871,Royal,IL,40.190222,-87.968042,284,0.348,816.091954,68544,75016,0
61872,Sadorus,IL,39.945376,-88.37811,760,32.838,23.14391863,61722,67714,0
61873,Saint Joseph,IL,40.133896,-88.039122,6250,67.267,92.91331559,68410,75000,1
61874,Savoy,IL,40.047157,-88.256753,7114,4.162,1709.274387,59614,76465,2
61875,Seymour,IL,40.103485,-88.41642,761,31.775,23.94964595,59621,70271,0
61876,Sidell,IL,39.901327,-87.836174,800,43.485,18.39714844,52811,60344,0
61877,Sidney,IL,39.989192,-88.081601,1627,28.179,57.73803187,61512,76622,0
61878,Thomasboro,IL,40.242651,-88.145453,1433,27.781,51.58201649,51384,58411,0
61880,Tolono,IL,39.973795,-88.248906,4183,60.59,69.03779502,62156,68279,1
61882,Weldon,IL,40.10623,-88.754729,713,37.822,18.85146211,53173,61790,0
61883,Westville,IL,40.037393,-87.641523,4438,21.289,208.4644652,37496,43207,1
61884,White Heath,IL,40.08916,-88.477814,1244,25.561,48.66789249,63032,72583,0
61910,Arcola,IL,39.677185,-88.297938,4463,103.671,43.04964744,45191,57794,1
61911,Arthur,IL,39.700938,-88.469322,4860,62.941,77.21516976,47043,61212,1
61912,Ashmore,IL,39.522387,-88.04082,1344,50.724,26.4963331,49694,63353,0
61913,Atwood,IL,39.827555,-88.46609,1684,41.696,40.38756715,45982,54102,0
61914,Bethany,IL,39.630343,-88.762449,1920,59.246,32.40725112,50813,58212,1
61917,Brocton,IL,39.7142,-87.897725,591,63.658,9.283986302,39957,48289,0
61919,Camargo,IL,39.784439,-88.13777,813,21.918,37.09280044,50436,56714,0
61920,Charleston,IL,39.512028,-88.154235,25594,149.658,171.0165845,31486,46351,3
61924,Chrisman,IL,39.786183,-87.663252,2449,144.926,16.89827912,39601,53596,0
61925,Dalton City,IL,39.719105,-88.840528,912,41.774,21.83176138,55773,66411,0
61928,Gays,IL,39.451216,-88.501263,757,35.955,21.0540954,49230,67550,0
61929,Hammond,IL,39.824789,-88.625797,769,40.554,18.96237116,48364,53479,0
61930,Hindsboro,IL,39.680887,-88.130478,515,31.191,16.51117309,41147,50684,0
61931,Humboldt,IL,39.586339,-88.349775,1255,31.855,39.39726887,48551,62383,0
61932,Hume,IL,39.803595,-87.879047,456,21.595,21.11599907,39934,48231,0
61933,Kansas,IL,39.546695,-87.926758,1141,59.888,19.05223083,47777,61024,0
61936,La Place,IL,39.801351,-88.730259,243,2.244,108.2887701,58654,66034,0
61937,Lovington,IL,39.741355,-88.654821,2022,94.16,21.47408666,48428,60630,0
61938,Mattoon,IL,39.484141,-88.374771,22409,124.67,179.7465308,39358,52525,5
61940,Metcalf,IL,39.807701,-87.818525,258,28.105,9.179861235,39934,48231,0
61941,Murdock,IL,39.804067,-88.07294,57,1.367,41.69714704,40921,50668,0
61942,Newman,IL,39.813836,-87.996741,1202,70.828,16.97068956,40897,50609,0
61943,Oakland,IL,39.673103,-88.03085,1637,77.676,21.07472063,44447,50817,0
61944,Paris,IL,39.600845,-87.700643,12908,264.987,48.7118236,39656,50780,2
61949,Redmon,IL,39.633642,-87.873648,179,2.841,63.00598381,39934,48231,0
61951,Sullivan,IL,39.595754,-88.59028,8017,134.873,59.44110385,42990,55810,1
61953,Tuscola,IL,39.803409,-88.291339,6216,120.625,51.53160622,47627,55561,1
61955,Vermilion,IL,39.582172,-87.591665,157,0.249,630.5220884,48357,62094,0
61956,Villa Grove,IL,39.85819,-88.135009,2909,33.819,86.01673615,51045,57302,1
61957,Windsor,IL,39.441804,-88.611557,1869,82.383,22.68671935,47223,57562,0
62001,Alhambra,IL,38.881444,-89.744999,1752,51.254,34.18269794,56488,66856,0
62002,Alton,IL,38.938538,-90.125303,32704,42.007,778.5369105,42798,51352,3
62006,Batchtown,IL,39.053054,-90.669715,648,29.365,22.06708667,46114,57484,0
62009,Benld,IL,39.091549,-89.798118,1810,3.767,480.4884523,41914,47647,0
62010,Bethalto,IL,38.921117,-90.045305,11186,22.101,506.1309443,56472,68961,1
62011,Bingham,IL,39.126511,-89.216001,284,28.63,9.919664687,45194,59735,0
62012,Brighton,IL,39.044749,-90.1482,6654,59.522,111.7905984,57611,62867,1
62013,Brussels,IL,38.956413,-90.573646,552,24.718,22.33190388,46125,57504,0
62014,Bunker Hill,IL,39.043376,-89.951132,4122,59.375,69.42315789,48136,55717,1
62015,Butler,IL,39.221451,-89.544038,487,33.345,14.60488829,58406,69635,0
62016,Carrollton,IL,39.295025,-90.431767,3816,132.683,28.76027826,45066,54939,1
62017,Coffeen,IL,39.065099,-89.368619,1185,31.692,37.39113972,38008,50753,0
62018,Cottage Hills,IL,38.907779,-90.08132,3604,3.178,1134.04657,42647,50989,0
62019,Donnellson,IL,39.018669,-89.441465,490,27.162,18.0399087,43732,57185,0
62021,Dorsey,IL,38.983665,-89.976556,936,20.034,46.72057502,66600,76324,0
62022,Dow,IL,39.003162,-90.326185,1138,18.758,60.66744856,60189,67396,0
62023,Eagarville,IL,39.112293,-89.787059,91,0.311,292.6045016,41420,46910,0
62024,East Alton,IL,38.875606,-90.073491,9775,6.239,1566.757493,40541,51759,1
62025,Edwardsville,IL,38.831391,-89.932326,33748,108.996,309.6260413,64370,80425,2
62027,Eldred,IL,39.249602,-90.562735,536,63.86,8.393360476,57500,58444,0
62028,Elsah,IL,38.95823,-90.354956,1276,5.902,216.197899,60189,67497,0
62030,Fidelity,IL,39.154621,-90.164239,114,0.11,1036.363636,47912,53199,0
62031,Fieldon,IL,39.111496,-90.53693,970,57.466,16.87954617,59181,69708,0
62032,Fillmore,IL,39.115639,-89.288514,749,47.402,15.80102105,38377,51028,0
62033,Gillespie,IL,39.136567,-89.839885,4894,49.356,99.15714401,45071,56113,1
62034,Glen Carbon,IL,38.754871,-89.972284,13819,13.982,988.3421542,75493,91879,2
62035,Godfrey,IL,38.962875,-90.242457,16494,46.187,357.1134735,54205,68775,1
62036,Golden Eagle,IL,38.918311,-90.589735,704,28.612,24.60506081,46125,57504,0
62037,Grafton,IL,39.010943,-90.465066,1993,58.479,34.08061013,59786,78737,0
62040,Granite City,IL,38.725838,-90.111791,43735,44.5,982.8089888,42535,50736,4
62044,Greenfield,IL,39.363052,-90.22155,2009,104.173,19.28522746,48046,63353,0
62045,Hamburg,IL,39.264194,-90.690137,647,37.927,17.05908719,44555,54796,0
62046,Hamel,IL,38.889834,-89.846171,713,0.794,897.9848866,69792,79760,1
62047,Hardin,IL,39.123135,-90.626568,1555,36.015,43.17645426,44058,53939,1
62048,Hartford,IL,38.801357,-90.091714,1459,7.634,191.1186796,43957,52637,1
62049,Hillsboro,IL,39.131717,-89.481382,8470,84.881,99.78676029,39521,55317,1
62050,Hillview,IL,39.440017,-90.54472,473,56.022,8.443111635,57500,58444,0
62051,Irving,IL,39.20165,-89.403275,950,38.075,24.95075509,41774,51718,0
62052,Jerseyville,IL,39.110571,-90.321217,13002,141.005,92.20949612,50004,57813,1
62053,Kampsville,IL,39.319254,-90.66542,650,45.963,14.14180972,43629,53200,0
62054,Kane,IL,39.204343,-90.339427,872,38.932,22.39802733,50307,62383,0
62056,Litchfield,IL,39.179457,-89.67197,8930,107.868,82.78636852,40726,52064,1
62058,Livingston,IL,38.971118,-89.769571,843,1.194,706.0301508,55457,65732,0
62059,Lovejoy,IL,38.656488,-90.165046,746,0.265,2815.09434,17460,23634,0
62060,Madison,IL,38.681906,-90.1424,4847,3.529,1373.476906,28349,44645,0
62061,Marine,IL,38.789567,-89.779093,1718,24.191,71.01814724,78092,91258,0
62062,Maryville,IL,38.725931,-89.961315,7658,6.421,1192.64912,75715,88281,1
62063,Medora,IL,39.198422,-90.149764,1214,48.45,25.05675955,53958,60794,0
62065,Michael,IL,39.22609,-90.632707,97,10.807,8.975663922,43629,53200,0
62067,Moro,IL,38.929024,-89.983292,2401,18.419,130.3545252,65219,75333,0
62069,Mount Olive,IL,39.089106,-89.739298,3313,31.831,104.0809274,43895,50135,0
62070,Mozier,IL,39.296898,-90.732493,37,1.705,21.70087977,43629,53200,0
62074,New Douglas,IL,38.955,-89.689742,1087,41.468,26.21298351,53947,63642,0
62075,Nokomis,IL,39.302262,-89.296245,3458,110.576,31.27260888,36542,49069,1
62076,Ohlman,IL,39.343372,-89.219136,135,0.385,350.6493506,35308,48006,0
62077,Panama,IL,39.031034,-89.52248,347,0.522,664.7509579,43087,53974,0
62078,Patterson,IL,39.47863,-90.486079,119,0.446,266.8161435,57500,58444,0
62079,Piasa,IL,39.110499,-90.143849,256,9.484,26.99283003,58425,63464,0
62080,Ramsey,IL,39.137908,-89.10422,2508,121.475,20.6462235,44324,58715,0
62081,Rockbridge,IL,39.264927,-90.225,298,24.411,12.20761132,48179,64246,0
62082,Roodhouse,IL,39.489989,-90.317508,3109,108.671,28.60928859,42430,49784,0
62083,Rosamond,IL,39.354451,-89.201432,295,19.55,15.08951407,43544,47462,0
62084,Roxana,IL,38.838368,-90.063668,1606,5.284,303.9364118,39350,49828,0
62085,Sawyerville,IL,39.081894,-89.8045,209,0.794,263.2241814,41420,46910,0
62086,Sorento,IL,38.980771,-89.579837,1437,53.036,27.09480353,51141,59554,0
62087,South Roxana,IL,38.817014,-90.065488,2087,3.027,689.461513,51875,58698,0
62088,Staunton,IL,39.01243,-89.799816,6960,43.271,160.8467565,41408,53493,1
62089,Taylor Springs,IL,39.129585,-89.495141,489,0.762,641.7322835,38008,50753,0
62090,Venice,IL,38.670356,-90.16963,1189,1.558,763.1578947,19953,33293,0
62091,Walshville,IL,39.056246,-89.610567,337,31.483,10.70418956,51519,63208,0
62092,White Hall,IL,39.418572,-90.431226,2979,62.273,47.8377467,32278,44528,1
62093,Wilsonville,IL,39.066361,-89.853922,435,0.636,683.9622642,49844,59486,0
62094,Witt,IL,39.245549,-89.34987,1152,32.064,35.92814371,41868,51692,0
62095,Wood River,IL,38.861343,-90.069002,11237,6.968,1612.657865,47270,53701,2
62097,Worden,IL,38.936656,-89.852627,2828,38.68,73.11271975,67770,77711,0
62098,Wrights,IL,39.386098,-90.304622,91,3.261,27.90555044,43517,54215,0
62201,East Saint Louis,IL,38.644323,-90.140058,7547,15.085,500.2983096,23106,29523,1
62203,East Saint Louis,IL,38.599955,-90.077337,8209,6.651,1234.250489,32825,40203,0
62204,East Saint Louis,IL,38.633745,-90.090166,7960,5.598,1421.936406,20227,26371,0
62205,East Saint Louis,IL,38.609757,-90.122803,9329,5.05,1847.326733,22575,30511,0
62206,East Saint Louis,IL,38.572218,-90.166692,16509,14.01,1178.372591,32266,45012,1
62207,East Saint Louis,IL,38.582466,-90.123247,8750,6.671,1311.647429,17934,26377,0
62208,Fairview Heights,IL,38.595364,-90.004917,17376,13.379,1298.751775,59379,65955,2
62214,Addieville,IL,38.376408,-89.603629,1229,63.945,19.21964188,55298,59975,0
62215,Albers,IL,38.508296,-89.608858,1872,10.686,175.1824818,65532,73773,0
62216,Aviston,IL,38.618617,-89.601788,2526,21.297,118.6082547,69514,73994,0
62217,Baldwin,IL,38.175221,-89.852833,807,27.542,29.30070438,46615,51765,0
62218,Bartelso,IL,38.522191,-89.473788,1481,46.244,32.02577632,57540,65338,0
62219,Beckemeyer,IL,38.605786,-89.431899,1009,0.606,1665.016502,55875,69683,0
62220,Belleville,IL,38.478277,-89.998032,20504,29.269,700.5364037,50835,60278,1
62221,Belleville,IL,38.512175,-89.905355,27858,34.321,811.6896361,59918,70605,5
62223,Belleville,IL,38.535922,-90.059478,17560,25.352,692.6475229,55262,69051,1
62225,Scott Air Force Base,IL,38.542964,-89.852114,5381,7.08,760.0282486,62309,74317,1
62226,Belleville,IL,38.535162,-89.999556,29744,13.931,2135.094394,55745,65212,2
62230,Breese,IL,38.635005,-89.530995,6194,49.878,124.1830065,56484,72501,1
62231,Carlyle,IL,38.612258,-89.319337,7589,189.992,39.94378711,47066,60591,1
62232,Caseyville,IL,38.631487,-89.999888,7260,13.167,551.3784461,53776,64111,1
62233,Chester,IL,37.942252,-89.788551,10037,65.254,153.8143256,46704,55713,1
62234,Collinsville,IL,38.683215,-89.982058,33430,36.635,912.5153542,53362,63441,2
62236,Columbia,IL,38.436589,-90.216459,12562,54.617,230.0016478,73875,89116,1
62237,Coulterville,IL,38.186721,-89.56847,2659,96.39,27.58584915,42523,49806,0
62238,Cutler,IL,38.034013,-89.542673,696,42.628,16.32729661,42195,49622,0
62239,Dupo,IL,38.535176,-90.161471,4954,7.881,628.6004314,52438,56578,1
62240,East Carondelet,IL,38.501857,-90.176557,1966,16.222,121.193441,52438,56578,0
62241,Ellis Grove,IL,38.011193,-89.893864,1061,36.65,28.94952251,47431,55227,0
62242,Evansville,IL,38.112957,-89.948834,1526,55.11,27.6900744,47956,54908,0
62243,Freeburg,IL,38.419053,-89.8894,5910,52.618,112.3189783,71272,84027,1
62244,Fults,IL,38.195693,-90.198775,1156,49.918,23.15797909,62060,70103,0
62245,Germantown,IL,38.545339,-89.562816,1794,21.428,83.72223259,65731,72822,0
62246,Greenville,IL,38.890366,-89.427577,10355,142.806,72.51095892,50543,58629,2
62248,Hecker,IL,38.303038,-89.9964,320,0.175,1828.571429,61992,67934,0
62249,Highland,IL,38.755322,-89.667366,15971,85.207,187.4376518,65484,74217,1
62250,Hoffman,IL,38.540795,-89.26611,504,0.38,1326.315789,37122,47250,0
62253,Keyesport,IL,38.777731,-89.300082,696,33.689,20.65956247,50871,63590,0
62254,Lebanon,IL,38.609353,-89.822906,6089,37.876,160.761432,56306,69607,2
62255,Lenzburg,IL,38.313204,-89.783121,1001,25.267,39.6168916,52445,65734,0
62257,Marissa,IL,38.284874,-89.728709,3214,73.636,43.64712912,52252,64985,1
62258,Mascoutah,IL,38.460897,-89.782081,9199,73.49,125.173493,62233,70296,1
62260,Millstadt,IL,38.460653,-90.1007,7290,47.454,153.6224554,65738,75671,1
62261,Modoc,IL,37.997579,-90.000394,152,28.787,5.280161184,48098,55241,0
62262,Mulberry Grove,IL,38.939792,-89.29323,1810,67.267,26.9076962,52350,68975,0
62263,Nashville,IL,38.326439,-89.410588,5387,145.668,36.98135486,48529,59257,1
62264,New Athens,IL,38.315762,-89.900151,3338,65.485,50.97350538,66038,79897,0
62265,New Baden,IL,38.499764,-89.673407,4353,38.801,112.1878302,64712,73226,1
62266,New Memphis,IL,38.486685,-89.677069,254,1.134,223.9858907,65532,73773,0
62268,Oakdale,IL,38.276295,-89.539572,738,52.202,14.13738937,51476,60586,0
62269,O Fallon,IL,38.599987,-89.915474,31348,27.018,1160.263528,78521,89915,3
62271,Okawville,IL,38.45012,-89.519141,2077,57.97,35.82887701,55155,60017,1
62272,Percy,IL,37.991857,-89.596983,1674,37.899,44.17003087,40564,49175,0
62273,Pierron,IL,38.786795,-89.583856,426,1.344,316.9642857,54459,66968,0
62274,Pinckneyville,IL,38.10003,-89.413973,8410,139.594,60.24614238,42006,48461,1
62275,Pocahontas,IL,38.809868,-89.551148,3621,101.768,35.58092917,57606,69407,0
62277,Prairie Du Rocher,IL,38.09711,-90.112311,1314,63.873,20.57207271,50784,57695,0
62278,Red Bud,IL,38.207527,-89.992598,6690,102.379,65.34543217,53623,62963,1
62279,Renault,IL,38.150897,-90.135745,69,0.133,518.7969925,61992,67934,0
62280,Rockwood,IL,37.846636,-89.647988,444,52.686,8.427286186,44452,51933,0
62281,Saint Jacob,IL,38.70688,-89.779352,2155,33.822,63.71592455,77154,85188,0
62282,Saint Libory,IL,38.363067,-89.718104,471,1.012,465.4150198,52445,65734,0
62284,Smithboro,IL,38.881265,-89.313988,636,27.946,22.75817648,55008,69745,0
62285,Smithton,IL,38.389548,-90.010539,4484,16.363,274.0328791,68121,75824,1
62286,Sparta,IL,38.11859,-89.715824,6008,108.223,55.51500143,40999,48451,1
62288,Steeleville,IL,37.988592,-89.687262,2918,37.96,76.87038988,41053,49794,1
62289,Summerfield,IL,38.596906,-89.751472,350,0.206,1699.029126,52563,65175,0
62292,Tilden,IL,38.211462,-89.677286,947,1.463,647.3000684,46615,51765,0
62293,Trenton,IL,38.619321,-89.69714,4748,59.466,79.84394444,69469,74084,0
62294,Troy,IL,38.70256,-89.867485,14367,30.756,467.1283652,71002,84176,1
62295,Valmeyer,IL,38.283878,-90.323662,1599,67.993,23.51712676,77908,89102,0
62297,Walsh,IL,38.052121,-89.806332,452,23.871,18.93510955,47519,54524,0
62298,Waterloo,IL,38.310793,-90.159394,16609,144.21,115.1723181,64198,79005,1
62301,Quincy,IL,39.931138,-91.385695,33758,11.298,2987.962471,39585,53502,5
62305,Quincy,IL,39.928189,-91.343938,18052,138.348,130.4825512,51107,67151,0
62311,Augusta,IL,40.209847,-90.930892,860,51.023,16.85514376,38559,50113,0
62312,Barry,IL,39.70729,-91.024194,2162,92.088,23.47754322,41532,50319,0
62313,Basco,IL,40.317726,-91.228289,389,42.311,9.193826664,40619,52047,0
62314,Baylis,IL,39.767988,-90.891698,611,69.869,8.744936953,44056,49757,0
62316,Bowen,IL,40.235474,-91.053025,660,41.168,16.03186941,38248,50438,0
62319,Camden,IL,40.152482,-90.731284,264,40.572,6.506950606,40795,47088,0
62320,Camp Point,IL,40.030377,-91.082819,2185,87.062,25.09705727,44144,53767,0
62321,Carthage,IL,40.409722,-91.095437,4091,167.531,24.41936119,41517,50572,1
62323,Chambersburg,IL,39.797568,-90.687395,290,41.646,6.963453873,42426,48104,0
62324,Clayton,IL,39.998277,-90.966328,1361,88.368,15.40150281,44745,54213,0
62325,Coatsburg,IL,40.045624,-91.162046,403,15.72,25.63613232,45607,54962,0
62326,Colchester,IL,40.416736,-90.809095,2478,75.968,32.61899747,41388,48086,0
62330,Dallas City,IL,40.571437,-91.125784,1769,80.839,21.88300202,41593,51636,0
62334,Elvaston,IL,40.388846,-91.233644,172,2.238,76.85433423,37017,50895,0
62336,Ferris,IL,40.468065,-91.171385,47,0.059,796.6101695,41583,52148,0
62338,Fowler,IL,39.987974,-91.238047,1473,36.664,40.17564914,52693,60741,0
62339,Golden,IL,40.128504,-91.0381,874,32.661,26.75974404,40268,50802,0
62340,Griggsville,IL,39.73477,-90.728245,1715,91.095,18.82649981,42460,48027,0
62341,Hamilton,IL,40.426611,-91.295738,3610,46.456,77.70793869,53139,63532,1
62343,Hull,IL,39.696603,-91.245013,712,75.855,9.386329181,40773,49354,0
62344,Huntsville,IL,40.168894,-90.831101,138,35.78,3.856903298,40795,47088,0
62345,Kinderhook,IL,39.704319,-91.127325,357,21.599,16.52854299,39812,48726,0
62346,La Prairie,IL,40.150624,-90.951257,178,33.867,5.255853781,40381,50009,0
62347,Liberty,IL,39.870093,-91.088955,2282,120.053,19.00827135,55980,62837,0
62348,Lima,IL,40.187552,-91.367329,170,1.804,94.23503326,46042,55290,0
62349,Loraine,IL,40.170546,-91.191859,636,44.34,14.34370771,45618,54964,0
62351,Mendon,IL,40.113608,-91.268867,1856,74.138,25.03439532,46222,55436,0
62352,Milton,IL,39.564547,-90.650116,271,0.378,716.9312169,40563,56966,0
